personID,age,sex
7814,UNK,UNKNOWN
7815,UNK,UNKNOWN
7816,UNK,UNKNOWN
7817,UNK,UNKNOWN
7818,UNK,UNKNOWN
7819,UNK,UNKNOWN
7820,UNK,UNKNOWN
7821,UNK,UNKNOWN
7822,UNK,UNKNOWN
7823,UNK,UNKNOWN
7824,UNK,UNKNOWN
7825,UNK,UNKNOWN
7826,UNK,UNKNOWN
7827,40,MALE
7828,UNK,MALE
7829,UNK,UNKNOWN
7830,UNK,UNKNOWN
7831,UNK,UNKNOWN
7832,UNK,UNKNOWN
7833,UNK,MALE
7834,UNK,UNKNOWN
7835,UNK,UNKNOWN
7836,UNK,UNKNOWN
7837,UNK,UNKNOWN
7838,UNK,UNKNOWN
7839,UNK,UNKNOWN
7840,UNK,UNKNOWN
7841,UNK,UNKNOWN
7842,UNK,UNKNOWN
7843,UNK,UNKNOWN
7844,UNK,UNKNOWN
7845,UNK,UNKNOWN
7846,UNK,UNKNOWN
7847,UNK,UNKNOWN
7848,UNK,UNKNOWN
7849,UNK,UNKNOWN
7850,UNK,UNKNOWN
7851,13,MALE
7852,20,MALE
7853,20,MALE
7854,UNK,UNKNOWN
7855,UNK,UNKNOWN
7856,UNK,UNKNOWN
7857,UNK,UNKNOWN
7858,UNK,UNKNOWN
7859,UNK,UNKNOWN
7860,UNK,UNKNOWN
7861,UNK,UNKNOWN
7862,UNK,UNKNOWN
7863,UNK,MALE
7864,UNK,UNKNOWN
7865,UNK,UNKNOWN
7866,UNK,UNKNOWN
7867,UNK,UNKNOWN
7868,UNK,UNKNOWN
7869,UNK,UNKNOWN
7870,UNK,UNKNOWN
7871,UNK,UNKNOWN
7872,UNK,UNKNOWN
7873,UNK,MALE
7874,UNK,MALE
7875,UNK,UNKNOWN
7876,UNK,UNKNOWN
7877,UNK,UNKNOWN
7878,UNK,UNKNOWN
7879,UNK,UNKNOWN
7880,UNK,UNKNOWN
7881,UNK,UNKNOWN
7882,UNK,UNKNOWN
7883,UNK,MALE
7884,UNK,UNKNOWN
7885,UNK,UNKNOWN
7886,UNK,UNKNOWN
7887,UNK,UNKNOWN
7888,UNK,UNKNOWN
7889,UNK,UNKNOWN
7890,UNK,UNKNOWN
7891,UNK,UNKNOWN
7892,UNK,UNKNOWN
7893,UNK,UNKNOWN
7894,UNK,UNKNOWN
7895,UNK,UNKNOWN
7896,UNK,UNKNOWN
7897,UNK,UNKNOWN
7898,UNK,UNKNOWN
7899,UNK,UNKNOWN
7900,UNK,UNKNOWN
7901,UNK,UNKNOWN
7902,UNK,UNKNOWN
7903,UNK,UNKNOWN
7904,UNK,UNKNOWN
7905,UNK,MALE
7906,UNK,UNKNOWN
7907,UNK,MALE
7908,UNK,UNKNOWN
7909,UNK,MALE
7910,UNK,UNKNOWN
7911,UNK,UNKNOWN
7912,UNK,UNKNOWN
7913,UNK,UNKNOWN
7914,UNK,UNKNOWN
7915,UNK,UNKNOWN
7916,UNK,UNKNOWN
7917,UNK,MALE
7918,UNK,MALE
7919,UNK,UNKNOWN
7920,UNK,UNKNOWN
7921,UNK,UNKNOWN
7922,UNK,UNKNOWN
7923,UNK,MALE
7924,UNK,MALE
7925,UNK,UNKNOWN
7926,UNK,UNKNOWN
7927,UNK,UNKNOWN
7928,UNK,UNKNOWN
7929,UNK,UNKNOWN
7930,UNK,UNKNOWN
7931,UNK,UNKNOWN
7932,UNK,UNKNOWN
7933,UNK,UNKNOWN
7934,UNK,UNKNOWN
7935,UNK,UNKNOWN
7936,UNK,UNKNOWN
7937,UNK,UNKNOWN
7938,UNK,UNKNOWN
7939,UNK,UNKNOWN
7940,UNK,UNKNOWN
7941,UNK,UNKNOWN
7942,UNK,UNKNOWN
7943,UNK,MALE
7944,UNK,MALE
7945,UNK,UNKNOWN
7946,UNK,UNKNOWN
7947,UNK,UNKNOWN
7948,UNK,UNKNOWN
7949,UNK,UNKNOWN
7950,UNK,UNKNOWN
7951,UNK,UNKNOWN
7952,UNK,UNKNOWN
7953,UNK,UNKNOWN
7954,UNK,UNKNOWN
7955,UNK,UNKNOWN
7956,UNK,UNKNOWN
7957,UNK,MALE
7958,UNK,MALE
7959,UNK,UNKNOWN
7960,UNK,UNKNOWN
7961,UNK,UNKNOWN
7962,UNK,UNKNOWN
7963,UNK,UNKNOWN
7964,UNK,MALE
7965,UNK,UNKNOWN
7966,UNK,UNKNOWN
7967,UNK,UNKNOWN
7968,UNK,UNKNOWN
7969,UNK,UNKNOWN
7970,UNK,UNKNOWN
7971,UNK,UNKNOWN
7972,UNK,UNKNOWN
7973,UNK,MALE
7974,UNK,MALE
7975,UNK,UNKNOWN
7976,UNK,UNKNOWN
7977,UNK,UNKNOWN
7978,UNK,MALE
7979,UNK,UNKNOWN
7980,UNK,UNKNOWN
7981,20,UNKNOWN
7982,UNK,UNKNOWN
7983,UNK,UNKNOWN
7984,UNK,UNKNOWN
7985,UNK,UNKNOWN
7986,UNK,UNKNOWN
7987,UNK,UNKNOWN
7988,UNK,UNKNOWN
7989,16,MALE
7990,UNK,UNKNOWN
7991,UNK,UNKNOWN
7992,UNK,UNKNOWN
7993,UNK,UNKNOWN
7994,UNK,UNKNOWN
7995,UNK,UNKNOWN
7996,UNK,UNKNOWN
7997,UNK,UNKNOWN
7998,UNK,UNKNOWN
7999,UNK,UNKNOWN
8000,30,MALE
8001,30,MALE
8002,UNK,UNKNOWN
8003,UNK,MALE
8004,UNK,UNKNOWN
8005,UNK,UNKNOWN
8006,UNK,UNKNOWN
8007,30,MALE
8008,UNK,UNKNOWN
8009,UNK,UNKNOWN
8010,UNK,UNKNOWN
8011,UNK,UNKNOWN
8012,UNK,UNKNOWN
8013,UNK,UNKNOWN
8014,UNK,UNKNOWN
8015,UNK,UNKNOWN
8016,UNK,UNKNOWN
8017,UNK,MALE
8018,UNK,UNKNOWN
8019,UNK,UNKNOWN
8020,UNK,UNKNOWN
8021,UNK,MALE
8022,25,MALE
8023,UNK,UNKNOWN
8024,UNK,UNKNOWN
8025,UNK,MALE
8026,UNK,UNKNOWN
8027,UNK,UNKNOWN
8028,35,MALE
8029,35,MALE
8030,UNK,UNKNOWN
8031,UNK,UNKNOWN
8032,UNK,UNKNOWN
8034,UNK,UNKNOWN
8035,UNK,UNKNOWN
8036,UNK,UNKNOWN
8037,UNK,UNKNOWN
8038,UNK,UNKNOWN
8039,UNK,UNKNOWN
8040,UNK,UNKNOWN
8041,UNK,UNKNOWN
8042,UNK,UNKNOWN
8043,UNK,MALE
8044,UNK,UNKNOWN
8045,UNK,UNKNOWN
8046,UNK,UNKNOWN
8047,UNK,UNKNOWN
8048,UNK,UNKNOWN
8049,UNK,MALE
8050,UNK,MALE
8051,UNK,UNKNOWN
8052,UNK,UNKNOWN
8053,UNK,UNKNOWN
8054,UNK,UNKNOWN
8055,UNK,UNKNOWN
8056,UNK,UNKNOWN
8057,UNK,MALE
8058,UNK,UNKNOWN
8059,UNK,UNKNOWN
8060,UNK,UNKNOWN
8061,UNK,UNKNOWN
8062,UNK,UNKNOWN
8063,UNK,UNKNOWN
8064,UNK,UNKNOWN
8065,UNK,UNKNOWN
8066,UNK,UNKNOWN
8067,UNK,UNKNOWN
8068,UNK,UNKNOWN
8069,UNK,UNKNOWN
8070,UNK,UNKNOWN
8071,UNK,UNKNOWN
8072,UNK,UNKNOWN
8073,UNK,UNKNOWN
8074,UNK,UNKNOWN
8075,UNK,UNKNOWN
8076,UNK,UNKNOWN
8077,UNK,UNKNOWN
8078,UNK,UNKNOWN
8079,UNK,UNKNOWN
8080,UNK,UNKNOWN
8081,UNK,UNKNOWN
8082,UNK,UNKNOWN
8083,UNK,UNKNOWN
8084,UNK,UNKNOWN
8085,UNK,UNKNOWN
8086,30,MALE
8087,UNK,UNKNOWN
8088,UNK,UNKNOWN
8089,UNK,UNKNOWN
8090,UNK,UNKNOWN
8091,UNK,UNKNOWN
8092,UNK,UNKNOWN
8093,UNK,UNKNOWN
8094,UNK,UNKNOWN
8095,UNK,UNKNOWN
8096,UNK,UNKNOWN
8097,UNK,UNKNOWN
8098,UNK,UNKNOWN
8099,UNK,UNKNOWN
8100,UNK,UNKNOWN
8101,UNK,UNKNOWN
8102,UNK,UNKNOWN
8103,UNK,UNKNOWN
8104,UNK,UNKNOWN
8105,UNK,UNKNOWN
8106,25,MALE
8107,UNK,UNKNOWN
8108,UNK,UNKNOWN
8109,UNK,UNKNOWN
8110,UNK,UNKNOWN
8111,UNK,UNKNOWN
8112,UNK,UNKNOWN
8113,UNK,UNKNOWN
8114,UNK,UNKNOWN
8115,UNK,UNKNOWN
8116,UNK,UNKNOWN
8117,UNK,UNKNOWN
8118,UNK,UNKNOWN
8119,UNK,UNKNOWN
8120,UNK,UNKNOWN
8121,UNK,UNKNOWN
8122,UNK,FEMALE
8123,UNK,MALE
8124,UNK,UNKNOWN
8125,UNK,UNKNOWN
8126,25,MALE
8127,UNK,UNKNOWN
8128,UNK,UNKNOWN
8129,UNK,MALE
8130,UNK,MALE
8131,UNK,MALE
8132,UNK,UNKNOWN
8133,UNK,MALE
8134,UNK,UNKNOWN
8135,UNK,UNKNOWN
8136,UNK,UNKNOWN
8137,UNK,UNKNOWN
8138,UNK,UNKNOWN
8139,UNK,UNKNOWN
8140,UNK,UNKNOWN
8141,25,MALE
8143,UNK,UNKNOWN
8144,UNK,MALE
8145,UNK,UNKNOWN
8149,UNK,UNKNOWN
8150,UNK,UNKNOWN
8151,UNK,UNKNOWN
8152,UNK,UNKNOWN
8153,UNK,UNKNOWN
8154,UNK,UNKNOWN
8155,UNK,UNKNOWN
8156,UNK,UNKNOWN
8157,UNK,UNKNOWN
8158,UNK,UNKNOWN
8159,UNK,UNKNOWN
8160,UNK,UNKNOWN
8161,UNK,UNKNOWN
8162,UNK,UNKNOWN
8163,UNK,UNKNOWN
8164,UNK,UNKNOWN
8165,UNK,UNKNOWN
8166,UNK,UNKNOWN
8167,20,MALE
8168,UNK,UNKNOWN
8169,UNK,UNKNOWN
8170,UNK,UNKNOWN
8171,UNK,UNKNOWN
8172,UNK,UNKNOWN
8174,UNK,UNKNOWN
8175,UNK,UNKNOWN
8176,UNK,UNKNOWN
8177,UNK,MALE
8178,UNK,UNKNOWN
8179,UNK,UNKNOWN
8180,UNK,UNKNOWN
8181,UNK,UNKNOWN
8182,UNK,UNKNOWN
8183,UNK,UNKNOWN
8184,UNK,UNKNOWN
8185,UNK,UNKNOWN
8186,UNK,UNKNOWN
8187,UNK,UNKNOWN
8188,UNK,UNKNOWN
8189,UNK,UNKNOWN
8190,UNK,UNKNOWN
8191,UNK,UNKNOWN
8192,30,MALE
8193,UNK,UNKNOWN
8194,UNK,UNKNOWN
8195,UNK,UNKNOWN
8196,UNK,MALE
8197,UNK,UNKNOWN
8198,UNK,UNKNOWN
8199,UNK,UNKNOWN
8200,UNK,UNKNOWN
8201,UNK,UNKNOWN
8202,UNK,UNKNOWN
8203,UNK,UNKNOWN
8204,UNK,UNKNOWN
8205,UNK,UNKNOWN
8206,UNK,UNKNOWN
8207,UNK,UNKNOWN
8208,UNK,UNKNOWN
8209,UNK,UNKNOWN
8210,UNK,UNKNOWN
8211,UNK,UNKNOWN
8212,UNK,UNKNOWN
8213,UNK,UNKNOWN
8214,UNK,UNKNOWN
8215,UNK,MALE
8216,UNK,UNKNOWN
8217,UNK,UNKNOWN
8218,UNK,UNKNOWN
8219,UNK,UNKNOWN
8220,UNK,UNKNOWN
8221,UNK,UNKNOWN
8222,UNK,MALE
8223,UNK,UNKNOWN
8224,UNK,UNKNOWN
8225,UNK,UNKNOWN
8226,UNK,UNKNOWN
8227,UNK,UNKNOWN
8228,UNK,UNKNOWN
8229,UNK,UNKNOWN
8230,UNK,UNKNOWN
8231,UNK,UNKNOWN
8232,UNK,MALE
8233,UNK,MALE
8234,UNK,UNKNOWN
8235,UNK,UNKNOWN
8236,UNK,UNKNOWN
8237,UNK,UNKNOWN
8238,UNK,MALE
8239,UNK,UNKNOWN
8240,UNK,UNKNOWN
8241,UNK,UNKNOWN
8242,UNK,UNKNOWN
8243,UNK,UNKNOWN
8244,UNK,UNKNOWN
8245,UNK,UNKNOWN
8246,UNK,UNKNOWN
8247,UNK,UNKNOWN
8248,UNK,UNKNOWN
8249,UNK,UNKNOWN
8250,UNK,UNKNOWN
8251,UNK,UNKNOWN
8252,UNK,UNKNOWN
8253,UNK,UNKNOWN
8254,UNK,UNKNOWN
8255,UNK,UNKNOWN
8256,UNK,UNKNOWN
8257,UNK,UNKNOWN
8258,UNK,UNKNOWN
8259,UNK,UNKNOWN
8260,UNK,UNKNOWN
8261,UNK,UNKNOWN
8262,UNK,UNKNOWN
8263,UNK,UNKNOWN
8264,UNK,UNKNOWN
8265,UNK,UNKNOWN
8266,UNK,UNKNOWN
8267,UNK,UNKNOWN
8268,UNK,UNKNOWN
8269,UNK,UNKNOWN
8270,UNK,UNKNOWN
8271,UNK,UNKNOWN
8272,UNK,UNKNOWN
8273,UNK,UNKNOWN
8274,UNK,UNKNOWN
8275,UNK,UNKNOWN
8276,UNK,UNKNOWN
8277,UNK,UNKNOWN
8278,UNK,UNKNOWN
8279,UNK,UNKNOWN
8280,UNK,UNKNOWN
8281,UNK,MALE
8282,UNK,UNKNOWN
8283,UNK,UNKNOWN
8284,UNK,UNKNOWN
8285,UNK,UNKNOWN
8286,UNK,UNKNOWN
8287,UNK,UNKNOWN
8288,UNK,UNKNOWN
8289,UNK,UNKNOWN
8290,UNK,UNKNOWN
8291,UNK,UNKNOWN
8292,UNK,UNKNOWN
8293,UNK,UNKNOWN
8294,UNK,UNKNOWN
8295,UNK,UNKNOWN
8296,UNK,UNKNOWN
8297,UNK,UNKNOWN
8298,UNK,UNKNOWN
8299,UNK,UNKNOWN
8300,UNK,UNKNOWN
8301,UNK,UNKNOWN
8302,UNK,UNKNOWN
8303,UNK,UNKNOWN
8304,UNK,UNKNOWN
8305,30,MALE
8306,UNK,UNKNOWN
8307,UNK,UNKNOWN
8308,UNK,UNKNOWN
8309,UNK,MALE
8310,UNK,UNKNOWN
8311,UNK,UNKNOWN
8312,UNK,UNKNOWN
8313,UNK,UNKNOWN
8314,UNK,UNKNOWN
8315,UNK,UNKNOWN
8316,UNK,UNKNOWN
8317,UNK,UNKNOWN
8318,UNK,UNKNOWN
8319,UNK,UNKNOWN
8320,UNK,UNKNOWN
8321,UNK,UNKNOWN
8322,UNK,UNKNOWN
8323,UNK,UNKNOWN
8324,UNK,UNKNOWN
8325,UNK,UNKNOWN
8326,UNK,UNKNOWN
8327,UNK,UNKNOWN
8328,UNK,UNKNOWN
8329,UNK,UNKNOWN
8330,UNK,UNKNOWN
8331,UNK,UNKNOWN
8332,UNK,UNKNOWN
8333,UNK,UNKNOWN
8334,UNK,UNKNOWN
8335,UNK,UNKNOWN
8336,UNK,MALE
8337,28,MALE
8338,24,MALE
8339,UNK,MALE
8340,20,MALE
8341,20,MALE
8342,UNK,MALE
8343,UNK,MALE
8344,UNK,MALE
8345,UNK,UNKNOWN
8346,UNK,MALE
8347,UNK,UNKNOWN
8348,UNK,UNKNOWN
8349,UNK,FEMALE
8350,UNK,UNKNOWN
8351,UNK,UNKNOWN
8352,UNK,MALE
8353,UNK,MALE
8354,UNK,MALE
8355,UNK,MALE
8356,UNK,UNKNOWN
8357,UNK,UNKNOWN
8358,30,MALE
8359,UNK,UNKNOWN
8361,UNK,UNKNOWN
8362,UNK,UNKNOWN
8363,UNK,MALE
8364,UNK,MALE
8365,UNK,UNKNOWN
8366,UNK,MALE
8367,UNK,MALE
8368,UNK,UNKNOWN
8369,UNK,UNKNOWN
8370,UNK,UNKNOWN
8371,UNK,MALE
8372,UNK,MALE
8373,UNK,UNKNOWN
8374,UNK,UNKNOWN
8375,UNK,UNKNOWN
8376,30,MALE
8377,UNK,MALE
8378,UNK,MALE
8379,UNK,UNKNOWN
8380,UNK,UNKNOWN
8381,UNK,MALE
8382,49,UNKNOWN
8383,38,UNKNOWN
8384,UNK,MALE
8385,26,FEMALE
8386,UNK,FEMALE
8387,20,MALE
8388,UNK,MALE
8389,23,MALE
8390,UNK,MALE
8391,20,MALE
8392,20,MALE
8393,20,MALE
8394,20,MALE
8395,UNK,UNKNOWN
8396,UNK,UNKNOWN
8397,UNK,MALE
8398,UNK,UNKNOWN
8399,UNK,UNKNOWN
8400,UNK,UNKNOWN
8401,UNK,UNKNOWN
8402,UNK,UNKNOWN
8403,UNK,UNKNOWN
8405,UNK,UNKNOWN
8406,UNK,FEMALE
8407,UNK,UNKNOWN
