year,state_abbr,type,population,incidents,unemp
2000,DE,aggravated assault,783600,3520,0.037
2000,FL,aggravated assault,15982378,90008,0.037
2000,GA,aggravated assault,8186453,25450,0.036
2000,HI,aggravated assault,1211537,1450,0.043
2000,IA,aggravated assault,2926324,6003,0.026
2000,ID,aggravated assault,1293953,2644,0.047
2000,IL,aggravated assault,12419293,50731,0.043
2000,IN,aggravated assault,6080485,12837,0.031
2000,KS,aggravated assault,2688418,7231,0.036
2000,KY,aggravated assault,4041769,7363,0.042
2000,LA,aggravated assault,4468976,20851,0.053
2000,MA,aggravated assault,6349097,22594,0.027
2000,MD,aggravated assault,5296486,26130,0.036
2000,ME,aggravated assault,1274923,815,0.034
2000,MI,aggravated assault,9938444,35753,0.036
2000,MN,aggravated assault,4919479,7709,0.032
2000,MO,aggravated assault,5595211,18123,0.036
2000,MS,aggravated assault,2844658,6290,0.054
2000,MT,aggravated assault,902195,2276,0.05
2000,NC,aggravated assault,8049313,24715,0.037
2000,ND,aggravated assault,642200,294,0.03
2000,NE,aggravated assault,1711263,3960,0.028
2000,NH,aggravated assault,1235786,1170,0.027
2000,NJ,aggravated assault,8414350,17099,0.037
2000,NM,aggravated assault,1819046,10230,0.049
2000,NV,aggravated assault,1998257,4942,0.042
2000,NY,aggravated assault,18976457,60090,0.046
2000,OH,aggravated assault,11353140,17636,0.04
2000,OK,aggravated assault,3450654,12958,0.03
2000,OR,aggravated assault,3421399,7756,0.051
2000,PA,aggravated assault,12281054,29580,0.041
2000,RI,aggravated assault,1048319,1742,0.041
2000,SC,aggravated assault,4012012,25054,0.038
2000,SD,aggravated assault,754844,816,0.025
2000,TN,aggravated assault,5689283,28172,0.039
2000,TX,aggravated assault,20851820,74302,0.043
2000,UT,aggravated assault,2233169,3563,0.033
2000,VA,aggravated assault,7078515,11631,0.023
2000,VT,aggravated assault,608827,425,0.028
2000,WA,aggravated assault,5894121,13043,0.052
2000,WI,aggravated assault,5363675,6829,0.035
2000,WV,aggravated assault,1808344,4597,0.055
2000,WY,aggravated assault,493782,1074,0.039
2001,AK,aggravated assault,633630,2681,0.064
2001,AL,aggravated assault,4468912,12250,0.051
2001,AR,aggravated assault,2694698,8969,0.05
2001,AZ,aggravated assault,5306966,17889,0.048
2001,CA,aggravated assault,34600463,136087,0.054
2001,CO,aggravated assault,4430989,9849,0.038
2001,CT,aggravated assault,3434602,6565,0.031
2001,DC,aggravated assault,573822,5003,0.063
2001,DE,aggravated assault,796599,3269,0.035
2001,FL,aggravated assault,16373330,90331,0.046
2001,GA,aggravated assault,8405677,24491,0.041
2001,HI,aggravated assault,1227024,1534,0.045
2001,IA,aggravated assault,2931967,6012,0.033
2001,ID,aggravated assault,1320585,2511,0.051
2001,IL,aggravated assault,12520227,49347,0.053
2001,IN,aggravated assault,6126743,13434,0.043
2001,KS,aggravated assault,2702125,7449,0.042
2001,KY,aggravated assault,4068816,6009,0.052
2001,LA,aggravated assault,4470368,20910,0.057
2001,MA,aggravated assault,6401164,22110,0.037
2001,MD,aggravated assault,5386079,26668,0.04
2001,ME,aggravated assault,1284470,826,0.038
2001,MI,aggravated assault,10006266,36551,0.052
2001,MN,aggravated assault,4984535,7032,0.038
2001,MO,aggravated assault,5637309,20946,0.046
2001,MS,aggravated assault,2859733,5283,0.055
2001,MT,aggravated assault,905382,2735,0.046
2001,NC,aggravated assault,8206105,24573,0.055
2001,ND,aggravated assault,636550,274,0.029
2001,NE,aggravated assault,1720039,3612,0.031
2001,NH,aggravated assault,1259359,1224,0.034
2001,NJ,aggravated assault,8511116,17370,0.043
2001,NM,aggravated assault,1830935,10644,0.049
2001,NV,aggravated assault,2097722,6364,0.052
2001,NY,aggravated assault,19084350,56961,0.048
2001,OH,aggravated assault,11389785,17906,0.043
2001,OK,aggravated assault,3469577,13309,0.037
2001,OR,aggravated assault,3473441,6643,0.064
2001,PA,aggravated assault,12303104,28814,0.048
2001,RI,aggravated assault,1059659,1837,0.046
2001,SC,aggravated assault,4062125,25028,0.052
2001,SD,aggravated assault,758324,710,0.031
2001,TN,aggravated assault,5749398,29938,0.046
2001,TX,aggravated assault,21370983,77306,0.049
2001,UT,aggravated assault,2278712,3154,0.044
2001,VA,aggravated assault,7196750,11945,0.032
2001,VT,aggravated assault,612978,423,0.033
2001,WA,aggravated assault,5993390,12545,0.063
2001,WI,aggravated assault,5405947,6708,0.045
2001,WV,aggravated assault,1800975,3968,0.05
2001,WY,aggravated assault,493754,1026,0.038
2002,AK,aggravated assault,641482,2594,0.073
2002,AL,aggravated assault,4478896,12002,0.059
2002,AR,aggravated assault,2706268,8081,0.055
2002,AZ,aggravated assault,5441125,20176,0.061
2002,CA,aggravated assault,35001986,130827,0.067
2002,CO,aggravated assault,4501051,10058,0.055
2002,CT,aggravated assault,3458587,5914,0.043
2002,DC,aggravated assault,569157,4962,0.064
2002,DE,aggravated assault,805945,3298,0.04
2002,FL,aggravated assault,16691701,88476,0.056
2002,GA,aggravated assault,8544005,23125,0.05
2002,HI,aggravated assault,1240663,1656,0.042
2002,IA,aggravated assault,2935840,6378,0.04
2002,ID,aggravated assault,1343124,2646,0.056
2002,IL,aggravated assault,12586447,45114,0.065
2002,IN,aggravated assault,6156913,13184,0.052
2002,KS,aggravated assault,2711769,6951,0.05
2002,KY,aggravated assault,4089822,6692,0.057
2002,LA,aggravated assault,4476192,20445,0.062
2002,MA,aggravated assault,6421800,22018,0.053
2002,MD,aggravated assault,5450525,26715,0.044
2002,ME,aggravated assault,1294894,735,0.044
2002,MI,aggravated assault,10043221,36417,0.063
2002,MN,aggravated assault,5024791,7106,0.045
2002,MO,aggravated assault,5669544,21737,0.054
2002,MS,aggravated assault,2866733,5111,0.066
2002,MT,aggravated assault,910372,2661,0.044
2002,NC,aggravated assault,8305820,24169,0.067
2002,ND,aggravated assault,633911,270,0.037
2002,NE,aggravated assault,1727564,3557,0.037
2002,NH,aggravated assault,1274405,1185,0.045
2002,NJ,aggravated assault,8575252,16593,0.058
2002,NM,aggravated assault,1852044,10334,0.055
2002,NV,aggravated assault,2167455,7629,0.056
2002,NY,aggravated assault,19134293,53583,0.062
2002,OH,aggravated assault,11408699,16922,0.057
2002,OK,aggravated assault,3489700,12885,0.046
2002,OR,aggravated assault,3520355,6246,0.075
2002,PA,aggravated assault,12328827,28060,0.056
2002,RI,aggravated assault,1068326,1699,0.05
2002,SC,aggravated assault,4103770,25730,0.058
2002,SD,aggravated assault,760437,861,0.032
2002,TN,aggravated assault,5789796,29439,0.052
2002,TX,aggravated assault,21736925,78628,0.063
2002,UT,aggravated assault,2318789,3358,0.058
2002,VA,aggravated assault,7287829,12068,0.042
2002,VT,aggravated assault,616408,442,0.04
2002,WA,aggravated assault,6067060,12249,0.074
2002,WI,aggravated assault,5439692,6134,0.054
2002,WV,aggravated assault,1804884,3179,0.059
2002,WY,aggravated assault,498830,1108,0.04
2003,AK,aggravated assault,648280,2787,0.078
2003,AL,aggravated assault,4503726,11338,0.06
2003,AR,aggravated assault,2727774,9131,0.059
2003,AZ,aggravated assault,5579222,18722,0.057
2003,CA,aggravated assault,35462712,129380,0.068
2003,CO,aggravated assault,4547633,9921,0.06
2003,CT,aggravated assault,3486960,6023,0.054
2003,DC,aggravated assault,557620,4597,0.068
2003,DE,aggravated assault,818166,3693,0.043
2003,FL,aggravated assault,16999181,85106,0.052
2003,GA,aggravated assault,8676460,22501,0.048
2003,HI,aggravated assault,1248755,1843,0.041
2003,IA,aggravated assault,2941976,6198,0.045
2003,ID,aggravated assault,1367034,2556,0.056
2003,IL,aggravated assault,12649087,41506,0.068
2003,IN,aggravated assault,6199571,13383,0.053
2003,KS,aggravated assault,2724786,7374,0.055
2003,KY,aggravated assault,4118189,5703,0.061
2003,LA,aggravated assault,4493665,19429,0.064
2003,MA,aggravated assault,6420357,20378,0.057
2003,MD,aggravated assault,5512310,23593,0.044
2003,ME,aggravated assault,1309205,763,0.05
2003,MI,aggravated assault,10082364,34214,0.072
2003,MN,aggravated assault,5064172,7191,0.049
2003,MO,aggravated assault,5719204,19692,0.056
2003,MS,aggravated assault,2882594,4974,0.063
2003,MT,aggravated assault,918157,2777,0.047
2003,NC,aggravated assault,8421190,23369,0.064
2003,ND,aggravated assault,633400,286,0.037
2003,NE,aggravated assault,1737475,3380,0.039
2003,NH,aggravated assault,1288705,1002,0.043
2003,NJ,aggravated assault,8642412,16452,0.058
2003,NM,aggravated assault,1878562,9542,0.059
2003,NV,aggravated assault,2242207,7520,0.051
2003,NY,aggravated assault,19212425,48987,0.064
2003,OH,aggravated assault,11437680,16104,0.062
2003,OK,aggravated assault,3506469,12827,0.055
2003,OR,aggravated assault,3564330,6373,0.081
2003,PA,aggravated assault,12370761,27027,0.057
2003,RI,aggravated assault,1076084,1714,0.053
2003,SC,aggravated assault,4148744,25399,0.069
2003,SD,aggravated assault,764905,859,0.035
2003,TN,aggravated assault,5845208,28471,0.056
2003,TX,aggravated assault,22103374,75782,0.067
2003,UT,aggravated assault,2352119,3652,0.056
2003,VA,aggravated assault,7365284,11554,0.041
2003,VT,aggravated assault,619343,504,0.043
2003,WA,aggravated assault,6131298,12509,0.074
2003,WI,aggravated assault,5474290,6322,0.057
2003,WV,aggravated assault,1811440,3542,0.061
2003,WY,aggravated assault,502111,1080,0.043
2004,AK,aggravated assault,657755,3117,0.075
2004,AL,aggravated assault,4525375,11286,0.057
2004,AR,aggravated assault,2750000,10083,0.057
2004,AZ,aggravated assault,5739879,18921,0.05
2004,CA,aggravated assault,35842038,115400,0.062
2004,CO,aggravated assault,4601821,11236,0.055
2004,CT,aggravated assault,3498966,5070,0.05
2004,DC,aggravated assault,554239,3968,0.078
2004,DE,aggravated assault,830069,3377,0.04
2004,FL,aggravated assault,17385430,86199,0.046
2004,GA,aggravated assault,8918129,23561,0.048
2004,HI,aggravated assault,1262124,1903,0.034
2004,IA,aggravated assault,2952904,6513,0.045
2004,ID,aggravated assault,1395140,2586,0.049
2004,IL,aggravated assault,12712016,41783,0.062
2004,IN,aggravated assault,6226537,11802,0.054
2004,KS,aggravated assault,2733697,7254,0.055
2004,KY,aggravated assault,4141835,5410,0.054
2004,LA,aggravated assault,4506685,20090,0.059
2004,MA,aggravated assault,6407382,20040,0.052
2004,MD,aggravated assault,5561332,24351,0.043
2004,ME,aggravated assault,1314985,742,0.047
2004,MI,aggravated assault,10104206,32276,0.071
2004,MN,aggravated assault,5096546,7445,0.047
2004,MO,aggravated assault,5759532,19763,0.059
2004,MS,aggravated assault,2900768,4677,0.062
2004,MT,aggravated assault,926920,2187,0.048
2004,NC,aggravated assault,8540468,23591,0.055
2004,ND,aggravated assault,636308,330,0.034
2004,NE,aggravated assault,1747704,3595,0.039
2004,NH,aggravated assault,1299169,1219,0.038
2004,NJ,aggravated assault,8685166,16144,0.048
2004,NM,aggravated assault,1903006,9811,0.055
2004,NV,aggravated assault,2332898,8348,0.043
2004,NY,aggravated assault,19280727,46911,0.058
2004,OH,aggravated assault,11450143,16108,0.063
2004,OK,aggravated assault,3523546,12802,0.049
2004,OR,aggravated assault,3591363,6600,0.073
2004,PA,aggravated assault,12394471,28339,0.054
2004,RI,aggravated assault,1079916,1596,0.052
2004,SC,aggravated assault,4197892,25634,0.068
2004,SD,aggravated assault,770621,854,0.037
2004,TN,aggravated assault,5893298,29611,0.053
2004,TX,aggravated assault,22471549,75985,0.059
2004,UT,aggravated assault,2420708,3398,0.05
2004,VA,aggravated assault,7481332,11503,0.038
2004,VT,aggravated assault,621233,459,0.037
2004,WA,aggravated assault,6207046,12417,0.063
2004,WI,aggravated assault,5503533,6191,0.05
2004,WV,aggravated assault,1812548,3922,0.053
2004,WY,aggravated assault,505887,973,0.038
2005,AK,aggravated assault,663253,3087,0.069
2005,AL,aggravated assault,4548327,11293,0.045
2005,AR,aggravated assault,2775708,10747,0.053
2005,AZ,aggravated assault,5953007,19448,0.047
2005,CA,aggravated assault,36154147,114661,0.054
2005,CO,aggravated assault,4663295,12351,0.05
2005,CT,aggravated assault,3500701,4792,0.049
2005,DC,aggravated assault,582049,3971,0.064
2005,DE,aggravated assault,841741,3612,0.041
2005,FL,aggravated assault,17768191,88341,0.037
2005,GA,aggravated assault,9132553,23977,0.054
2005,HI,aggravated assault,1273278,1885,0.029
2005,IA,aggravated assault,2965524,6657,0.043
2005,ID,aggravated assault,1429367,2792,0.04
2005,IL,aggravated assault,12765427,42158,0.057
2005,IN,aggravated assault,6266019,11281,0.055
2005,KS,aggravated assault,2748172,7707,0.05
2005,KY,aggravated assault,4172608,5833,0.059
2005,LA,aggravated assault,4507331,19681,0.071
2005,MA,aggravated assault,6433367,19878,0.049
2005,MD,aggravated assault,5589599,23173,0.041
2005,ME,aggravated assault,1318220,815,0.049
2005,MI,aggravated assault,10100833,36760,0.068
2005,MN,aggravated assault,5126739,8146,0.041
2005,MO,aggravated assault,5797703,21254,0.054
2005,MS,aggravated assault,2908496,4365,0.075
2005,MT,aggravated assault,934737,2138,0.044
2005,NC,aggravated assault,8672459,25128,0.052
2005,ND,aggravated assault,634605,460,0.034
2005,NE,aggravated assault,1758163,3387,0.038
2005,NH,aggravated assault,1306819,971,0.036
2005,NJ,aggravated assault,8703150,16079,0.045
2005,NM,aggravated assault,1925985,9370,0.051
2005,NV,aggravated assault,2412301,8730,0.041
2005,NY,aggravated assault,19315721,46150,0.05
2005,OH,aggravated assault,11470685,16228,0.059
2005,OK,aggravated assault,3543442,13146,0.045
2005,OR,aggravated assault,3638871,6620,0.062
2005,PA,aggravated assault,12405348,29205,0.05
2005,RI,aggravated assault,1073579,1577,0.051
2005,SC,aggravated assault,4246933,24757,0.067
2005,SD,aggravated assault,774883,847,0.038
2005,TN,aggravated assault,5955745,32470,0.056
2005,TX,aggravated assault,22928508,75383,0.054
2005,UT,aggravated assault,2490334,3541,0.041
2005,VA,aggravated assault,7564327,11718,0.036
2005,VT,aggravated assault,622387,545,0.035
2005,WA,aggravated assault,6291899,12941,0.056
2005,WI,aggravated assault,5527644,7471,0.047
2005,WV,aggravated assault,1814083,3735,0.051
2005,WY,aggravated assault,508798,958,0.036
2006,AK,aggravated assault,670053,3462,0.066
2006,AL,aggravated assault,4599030,10463,0.04
2006,AR,aggravated assault,2810872,11259,0.052
2006,AZ,aggravated assault,6166318,20983,0.042
2006,CA,aggravated assault,36457549,111620,0.049
2006,CO,aggravated assault,4753377,12641,0.043
2006,CT,aggravated assault,3504809,5212,0.043
2006,DC,aggravated assault,581530,4589,0.058
2006,DE,aggravated assault,853476,3733,0.036
2006,FL,aggravated assault,18089888,87851,0.032
2006,GA,aggravated assault,9363941,26469,0.047
2006,HI,aggravated assault,1285498,2090,0.026
2006,IA,aggravated assault,2982085,6286,0.037
2006,ID,aggravated assault,1466465,2726,0.035
2006,IL,aggravated assault,12831970,40858,0.045
2006,IN,aggravated assault,6313520,10956,0.05
2006,KS,aggravated assault,2764075,8678,0.044
2006,KY,aggravated assault,4206074,6026,0.057
2006,LA,aggravated assault,4287768,22853,0.045
2006,MA,aggravated assault,6437193,22178,0.049
2006,MD,aggravated assault,5615727,22011,0.039
2006,ME,aggravated assault,1321574,786,0.046
2006,MI,aggravated assault,10095643,36684,0.07
2006,MN,aggravated assault,5167101,8830,0.04
2006,MO,aggravated assault,5842713,22167,0.049
2006,MS,aggravated assault,2910540,4547,0.065
2006,MT,aggravated assault,944632,2950,0.035
2006,NC,aggravated assault,8856505,25586,0.048
2006,ND,aggravated assault,635867,925,0.032
2006,NE,aggravated assault,1768331,3433,0.031
2006,NH,aggravated assault,1314895,1042,0.034
2006,NJ,aggravated assault,8724560,15562,0.047
2006,NM,aggravated assault,1954599,9495,0.042
2006,NV,aggravated assault,2495529,10331,0.041
2006,NY,aggravated assault,19306183,45467,0.045
2006,OH,aggravated assault,11478006,16743,0.054
2006,OK,aggravated assault,3579212,13062,0.04
2006,OR,aggravated assault,3700758,6516,0.053
2006,PA,aggravated assault,12440621,29581,0.046
2006,RI,aggravated assault,1067610,1404,0.049
2006,SC,aggravated assault,4321249,25224,0.064
2006,SD,aggravated assault,781919,1418,0.031
2006,TN,aggravated assault,6038803,32287,0.052
2006,TX,aggravated assault,23507783,74531,0.049
2006,UT,aggravated assault,2550063,3587,0.03
2006,VA,aggravated assault,7642884,11672,0.031
2006,VT,aggravated assault,623908,604,0.037
2006,WA,aggravated assault,6395798,12934,0.05
2006,WI,aggravated assault,5556506,8937,0.047
2006,WV,aggravated assault,1818470,3776,0.049
2006,WY,aggravated assault,515004,1071,0.032
2007,AK,aggravated assault,683478,3351,0.063
2007,AL,aggravated assault,4627851,11417,0.04
2007,AR,aggravated assault,2834797,10629,0.053
2007,AZ,aggravated assault,6338755,20170,0.039
2007,CA,aggravated assault,36553215,109547,0.054
2007,CO,aggravated assault,4861515,11410,0.037
2007,CT,aggravated assault,3502309,5441,0.045
2007,DC,aggravated assault,588292,3687,0.055
2007,DE,aggravated assault,864764,3957,0.034
2007,FL,aggravated assault,18251243,86372,0.04
2007,GA,aggravated assault,9544750,26708,0.045
2007,HI,aggravated assault,1283388,2021,0.028
2007,IA,aggravated assault,2988046,6633,0.037
2007,ID,aggravated assault,1499402,2942,0.031
2007,IL,aggravated assault,12852548,40573,0.05
